pk,cod_comuna,comuna,fecha,violencia_o_intimidacion,sorpresa,fuerza,vehiculo,acce_vehiculo,lugar_habitado,lugar_no_habitado,otros_robos_fuerza,hurtos,lesiones,lesiones_leves,lesiones_graves,homicidios,violacion
25754,2102,Mejillones,1/8/13,1,0,0,0,0,0,0,0,0,3,3,0,0,0
25755,2102,Mejillones,1/9/13,0,0,0,0,0,0,0,0,0,2,2,0,0,0
25756,2102,Mejillones,1/10/13,2,1,2,0,0,1,1,0,0,3,3,0,0,0
25757,2102,Mejillones,1/11/13,0,0,1,0,0,1,0,0,0,3,3,0,0,0
25758,2102,Mejillones,1/12/13,0,0,3,0,1,1,1,0,2,4,4,0,0,0
25759,2102,Mejillones,1/1/14,0,1,2,0,0,2,0,0,0,3,2,1,0,0
25760,2102,Mejillones,1/2/14,1,0,2,1,0,1,0,0,0,2,2,0,0,0
25761,2102,Mejillones,1/3/14,0,0,4,0,1,3,0,0,2,5,4,1,0,0
25762,2102,Mejillones,1/4/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25763,2102,Mejillones,1/5/14,1,0,1,0,0,1,0,0,0,0,0,0,0,0
25764,2102,Mejillones,1/6/14,0,0,1,0,0,1,0,0,1,1,1,0,0,0
25765,2102,Mejillones,1/7/14,0,0,2,0,0,1,1,0,2,1,1,0,0,0
25766,2102,Mejillones,1/8/14,2,1,2,0,0,2,0,0,1,0,0,0,0,0
25767,2102,Mejillones,1/9/14,1,1,2,0,0,1,1,0,1,2,2,0,0,1
25768,2102,Mejillones,1/10/14,1,0,3,0,0,2,1,0,2,5,3,2,0,0
25769,2102,Mejillones,1/11/14,1,0,1,0,0,0,1,0,1,2,2,0,0,0
25770,2102,Mejillones,1/12/14,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25771,2102,Mejillones,1/1/15,1,0,3,0,1,0,2,0,1,1,1,0,0,0
25772,2102,Mejillones,1/2/15,0,0,0,0,0,0,0,0,3,5,2,3,0,0
25773,2102,Mejillones,1/3/15,0,0,0,0,0,0,0,0,0,2,1,1,0,0
25774,2102,Mejillones,1/4/15,0,0,1,0,0,1,0,0,0,2,2,0,0,0
25775,2102,Mejillones,1/5/15,0,0,1,0,1,0,0,0,1,2,1,1,0,0
25776,2102,Mejillones,1/6/15,1,0,1,0,0,1,0,0,0,3,3,0,0,1
25777,2102,Mejillones,1/7/15,1,0,0,0,0,0,0,0,0,3,3,0,0,0
25778,2102,Mejillones,1/8/15,1,0,1,0,0,1,0,0,1,3,2,1,0,0
25779,2102,Mejillones,1/9/15,0,1,0,0,0,0,0,0,0,3,2,1,0,0
25780,2102,Mejillones,1/10/15,2,0,1,0,0,0,1,0,1,4,2,2,0,0
25781,2102,Mejillones,1/11/15,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25782,2102,Mejillones,1/12/15,0,0,1,0,0,0,1,0,0,3,3,0,0,0
25783,2102,Mejillones,1/1/16,0,0,0,0,0,0,0,0,0,1,1,0,1,0
25784,2102,Mejillones,1/2/16,0,0,2,1,0,1,0,0,2,2,2,0,0,0
25785,2102,Mejillones,1/3/16,0,0,0,0,0,0,0,0,0,4,3,1,0,0
25786,2102,Mejillones,1/4/16,1,0,0,0,0,0,0,0,0,3,2,1,0,0
25787,2102,Mejillones,1/5/16,1,1,2,0,0,2,0,0,0,2,2,0,0,0
25788,2102,Mejillones,1/6/16,0,1,1,0,0,0,1,0,0,1,1,0,0,0
25789,2102,Mejillones,1/7/16,1,0,0,0,0,0,0,0,0,4,4,0,0,0
25790,2102,Mejillones,1/8/16,0,1,0,0,0,0,0,0,2,0,0,0,0,0
25791,2102,Mejillones,1/9/16,0,0,0,0,0,0,0,0,0,3,2,1,0,0
25792,2102,Mejillones,1/10/16,0,0,0,0,0,0,0,0,1,1,0,1,0,0
25793,2102,Mejillones,1/11/16,0,0,1,0,0,0,1,0,1,1,1,0,0,0
25794,2102,Mejillones,1/12/16,0,0,3,1,0,1,1,0,1,4,4,0,0,0
25795,2102,Mejillones,1/1/17,1,0,3,2,1,0,0,0,1,5,4,1,0,0
25796,2102,Mejillones,1/2/17,0,0,2,0,0,2,0,0,1,1,0,1,0,0
25797,2102,Mejillones,1/3/17,1,0,0,0,0,0,0,0,0,1,1,0,0,0
25798,2102,Mejillones,1/4/17,0,0,0,0,0,0,0,0,1,4,4,0,0,0
25799,2102,Mejillones,1/5/17,0,0,1,0,0,0,1,0,2,1,1,0,0,0
25800,2102,Mejillones,1/6/17,0,0,2,1,0,1,0,0,1,4,3,1,0,0
25801,9110,Melipeuco,1/1/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25802,9110,Melipeuco,1/2/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25803,9110,Melipeuco,1/3/05,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25804,9110,Melipeuco,1/4/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25805,9110,Melipeuco,1/5/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25806,9110,Melipeuco,1/6/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25807,9110,Melipeuco,1/7/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25808,9110,Melipeuco,1/8/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25809,9110,Melipeuco,1/9/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25810,9110,Melipeuco,1/10/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25811,9110,Melipeuco,1/11/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25812,9110,Melipeuco,1/12/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25813,9110,Melipeuco,1/1/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25814,9110,Melipeuco,1/2/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25815,9110,Melipeuco,1/3/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25816,9110,Melipeuco,1/4/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25817,9110,Melipeuco,1/5/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25818,9110,Melipeuco,1/6/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25819,9110,Melipeuco,1/7/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25820,9110,Melipeuco,1/8/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25821,9110,Melipeuco,1/9/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25822,9110,Melipeuco,1/10/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25823,9110,Melipeuco,1/11/06,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25824,9110,Melipeuco,1/12/06,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25825,9110,Melipeuco,1/1/07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25826,9110,Melipeuco,1/2/07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25827,9110,Melipeuco,1/3/07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25828,9110,Melipeuco,1/4/07,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25829,9110,Melipeuco,1/5/07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25830,9110,Melipeuco,1/6/07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25831,9110,Melipeuco,1/7/07,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25832,9110,Melipeuco,1/8/07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25833,9110,Melipeuco,1/9/07,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25834,9110,Melipeuco,1/10/07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25835,9110,Melipeuco,1/11/07,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25836,9110,Melipeuco,1/12/07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25837,9110,Melipeuco,1/1/08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25838,9110,Melipeuco,1/2/08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25839,9110,Melipeuco,1/3/08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25840,9110,Melipeuco,1/4/08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25841,9110,Melipeuco,1/5/08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25842,9110,Melipeuco,1/6/08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25843,9110,Melipeuco,1/7/08,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25844,9110,Melipeuco,1/8/08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25845,9110,Melipeuco,1/9/08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25846,9110,Melipeuco,1/10/08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25847,9110,Melipeuco,1/11/08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25848,9110,Melipeuco,1/12/08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25849,9110,Melipeuco,1/1/09,0,0,1,0,0,0,1,0,0,0,0,0,0,0
25850,9110,Melipeuco,1/2/09,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25851,9110,Melipeuco,1/3/09,0,0,0,0,0,0,0,0,0,2,1,1,0,0
25852,9110,Melipeuco,1/4/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25853,9110,Melipeuco,1/5/09,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25854,9110,Melipeuco,1/6/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25855,9110,Melipeuco,1/7/09,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25856,9110,Melipeuco,1/8/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25857,9110,Melipeuco,1/9/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25858,9110,Melipeuco,1/10/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25859,9110,Melipeuco,1/11/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25860,9110,Melipeuco,1/12/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25861,9110,Melipeuco,1/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25862,9110,Melipeuco,1/2/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25863,9110,Melipeuco,1/3/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25864,9110,Melipeuco,1/4/10,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25865,9110,Melipeuco,1/5/10,0,0,1,0,0,0,1,0,1,1,0,1,0,0
25866,9110,Melipeuco,1/6/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25867,9110,Melipeuco,1/7/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25868,9110,Melipeuco,1/8/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25869,9110,Melipeuco,1/9/10,0,0,0,0,0,0,0,0,0,3,0,3,0,0
25870,9110,Melipeuco,1/10/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25871,9110,Melipeuco,1/11/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25872,9110,Melipeuco,1/12/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25873,9110,Melipeuco,1/1/11,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25874,9110,Melipeuco,1/2/11,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25875,9110,Melipeuco,1/3/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25876,9110,Melipeuco,1/4/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25877,9110,Melipeuco,1/5/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25878,9110,Melipeuco,1/6/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25879,9110,Melipeuco,1/7/11,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25880,9110,Melipeuco,1/8/11,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25881,9110,Melipeuco,1/9/11,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25882,9110,Melipeuco,1/10/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25883,9110,Melipeuco,1/11/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25884,9110,Melipeuco,1/12/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25885,9110,Melipeuco,1/1/12,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25886,9110,Melipeuco,1/2/12,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25887,9110,Melipeuco,1/3/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25888,9110,Melipeuco,1/4/12,0,0,0,0,0,0,0,0,0,2,1,1,0,0
25889,9110,Melipeuco,1/5/12,0,0,1,0,0,0,1,0,0,1,1,0,0,0
25890,9110,Melipeuco,1/6/12,0,0,1,0,0,0,1,0,0,1,1,0,0,0
25891,9110,Melipeuco,1/7/12,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25892,9110,Melipeuco,1/8/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25893,9110,Melipeuco,1/9/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25894,9110,Melipeuco,1/10/12,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25895,9110,Melipeuco,1/11/12,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25896,9110,Melipeuco,1/12/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25897,9110,Melipeuco,1/1/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25898,9110,Melipeuco,1/2/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25899,9110,Melipeuco,1/3/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25900,9110,Melipeuco,1/4/13,0,0,1,0,0,0,1,0,0,0,0,0,0,0
25901,9110,Melipeuco,1/5/13,0,0,1,0,0,1,0,0,1,0,0,0,0,0
25902,9110,Melipeuco,1/6/13,0,0,1,0,0,0,1,0,0,0,0,0,0,0
25903,9110,Melipeuco,1/7/13,0,0,0,0,0,0,0,0,0,2,2,0,0,0
25904,9110,Melipeuco,1/8/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25905,9110,Melipeuco,1/9/13,0,0,1,0,0,0,1,0,0,0,0,0,0,0
25906,9110,Melipeuco,1/10/13,0,0,0,0,0,0,0,0,0,2,2,0,0,0
25907,9110,Melipeuco,1/11/13,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25908,9110,Melipeuco,1/12/13,0,0,0,0,0,0,0,0,0,2,2,0,0,0
25909,9110,Melipeuco,1/1/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25910,9110,Melipeuco,1/2/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25911,9110,Melipeuco,1/3/14,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25912,9110,Melipeuco,1/4/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25913,9110,Melipeuco,1/5/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25914,9110,Melipeuco,1/6/14,1,0,0,0,0,0,0,0,0,1,1,0,0,0
25915,9110,Melipeuco,1/7/14,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25916,9110,Melipeuco,1/8/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25917,9110,Melipeuco,1/9/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25918,9110,Melipeuco,1/10/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25919,9110,Melipeuco,1/11/14,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25920,9110,Melipeuco,1/12/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25921,9110,Melipeuco,1/1/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25922,9110,Melipeuco,1/2/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25923,9110,Melipeuco,1/3/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25924,9110,Melipeuco,1/4/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25925,9110,Melipeuco,1/5/15,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25926,9110,Melipeuco,1/6/15,0,0,0,0,0,0,0,0,0,1,0,1,1,0
25927,9110,Melipeuco,1/7/15,1,0,0,0,0,0,0,0,0,1,1,0,0,0
25928,9110,Melipeuco,1/8/15,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25929,9110,Melipeuco,1/9/15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25930,9110,Melipeuco,1/10/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25931,9110,Melipeuco,1/11/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25932,9110,Melipeuco,1/12/15,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25933,9110,Melipeuco,1/1/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25934,9110,Melipeuco,1/2/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25935,9110,Melipeuco,1/3/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25936,9110,Melipeuco,1/4/16,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25937,9110,Melipeuco,1/5/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25938,9110,Melipeuco,1/6/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25939,9110,Melipeuco,1/7/16,0,0,1,0,1,0,0,0,0,1,1,0,0,0
25940,9110,Melipeuco,1/8/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25941,9110,Melipeuco,1/9/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25942,9110,Melipeuco,1/10/16,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25943,9110,Melipeuco,1/11/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25944,9110,Melipeuco,1/12/16,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25945,9110,Melipeuco,1/1/17,0,0,2,0,0,1,0,1,0,1,1,0,0,0
25946,9110,Melipeuco,1/2/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25947,9110,Melipeuco,1/3/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25948,9110,Melipeuco,1/4/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25949,9110,Melipeuco,1/5/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25950,9110,Melipeuco,1/6/17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25951,13501,Melipilla,1/1/05,1,1,6,0,2,1,3,0,14,3,3,0,0,0
25952,13501,Melipilla,1/2/05,5,0,10,0,2,3,5,0,21,4,2,2,1,0
25953,13501,Melipilla,1/3/05,2,0,8,2,0,3,3,0,23,3,1,2,0,0
25954,13501,Melipilla,1/4/05,2,0,4,0,1,2,1,0,18,9,5,4,1,0
25955,13501,Melipilla,1/5/05,3,0,14,0,4,7,3,0,26,6,4,2,0,0
25956,13501,Melipilla,1/6/05,0,2,5,1,0,1,3,0,17,3,3,0,0,0
25957,13501,Melipilla,1/7/05,3,0,12,0,5,4,3,0,12,2,2,0,0,0
25958,13501,Melipilla,1/8/05,1,0,11,1,0,2,7,1,19,6,5,1,1,0
25959,13501,Melipilla,1/9/05,2,2,9,0,0,4,5,0,11,3,3,0,0,1
25960,13501,Melipilla,1/10/05,0,0,7,0,0,1,6,0,11,4,1,3,0,0
25961,13501,Melipilla,1/11/05,1,0,3,0,3,0,0,0,15,1,1,0,0,0
25962,13501,Melipilla,1/12/05,0,0,4,0,0,2,2,0,7,3,2,1,0,0
25963,13501,Melipilla,1/1/06,4,1,8,1,0,3,3,1,17,4,2,2,0,0
25964,13501,Melipilla,1/2/06,3,1,5,0,0,4,1,0,21,6,4,2,0,1
25965,13501,Melipilla,1/3/06,3,3,10,0,1,3,6,0,22,12,8,4,0,0
25966,13501,Melipilla,1/4/06,5,1,17,0,1,2,9,5,20,10,8,2,0,1
25967,13501,Melipilla,1/5/06,6,1,11,0,1,4,5,1,20,5,4,1,0,0
25968,13501,Melipilla,1/6/06,1,2,19,0,2,4,11,2,25,7,6,1,1,0
25969,13501,Melipilla,1/7/06,3,3,18,2,0,6,8,2,20,3,1,2,0,0
25970,13501,Melipilla,1/8/06,0,2,15,0,2,3,6,4,27,10,9,1,0,0
25971,13501,Melipilla,1/9/06,0,0,11,0,2,3,5,1,23,0,0,0,0,0
25972,13501,Melipilla,1/10/06,2,4,5,0,1,0,4,0,30,5,1,4,0,0
25973,13501,Melipilla,1/11/06,5,0,7,0,0,1,3,3,14,3,2,1,0,0
25974,13501,Melipilla,1/12/06,1,3,6,0,1,2,3,0,22,6,4,2,1,0
25975,13501,Melipilla,1/1/07,1,1,9,0,1,2,3,3,13,5,4,1,1,0
25976,13501,Melipilla,1/2/07,2,1,8,0,2,0,5,1,22,7,4,3,0,0
25977,13501,Melipilla,1/3/07,5,1,7,0,2,3,2,0,28,1,1,0,0,1
25978,13501,Melipilla,1/4/07,5,0,11,0,4,2,5,0,20,5,4,1,0,0
25979,13501,Melipilla,1/5/07,5,2,17,1,2,4,10,0,24,3,2,1,0,2
25980,13501,Melipilla,1/6/07,3,1,11,0,1,1,8,1,23,4,3,1,0,0
25981,13501,Melipilla,1/7/07,7,2,14,0,5,3,6,0,30,9,9,0,1,0
25982,13501,Melipilla,1/8/07,2,5,14,0,2,5,5,2,32,8,5,3,0,1
25983,13501,Melipilla,1/9/07,1,0,13,0,4,2,6,1,24,5,3,2,0,0
25984,13501,Melipilla,1/10/07,2,2,9,0,1,3,5,0,36,4,3,1,0,0
25985,13501,Melipilla,1/11/07,6,1,4,0,1,1,2,0,22,5,5,0,1,0
25986,13501,Melipilla,1/12/07,2,0,7,1,1,1,3,1,32,9,8,1,0,1
25987,13501,Melipilla,1/1/08,4,0,6,0,0,4,2,0,32,4,4,0,0,2
25988,13501,Melipilla,1/2/08,1,0,4,0,1,1,2,0,29,3,3,0,0,0
25989,13501,Melipilla,1/3/08,2,0,7,0,1,3,3,0,24,10,8,2,0,0
25990,13501,Melipilla,1/4/08,6,1,8,0,1,1,5,1,18,8,7,1,0,0
25991,13501,Melipilla,1/5/08,7,0,16,0,2,6,6,2,27,8,6,2,0,0
25992,13501,Melipilla,1/6/08,4,1,12,0,3,6,3,0,30,11,8,3,1,0
25993,13501,Melipilla,1/7/08,9,0,9,1,0,5,2,1,31,15,9,6,0,0
25994,13501,Melipilla,1/8/08,3,2,7,0,0,0,7,0,39,8,5,3,0,1
25995,13501,Melipilla,1/9/08,4,4,13,0,2,5,6,0,35,7,3,4,0,0
25996,13501,Melipilla,1/10/08,6,0,13,0,4,5,4,0,36,5,3,2,0,0
25997,13501,Melipilla,1/11/08,4,1,13,1,3,5,4,0,36,7,4,3,1,0
25998,13501,Melipilla,1/12/08,5,2,9,0,2,2,5,0,37,10,7,3,0,0
25999,13501,Melipilla,1/1/09,1,0,3,0,0,2,1,0,44,6,5,1,0,0
26000,13501,Melipilla,1/2/09,4,1,12,0,2,4,5,1,33,3,2,1,0,0
26001,13501,Melipilla,1/3/09,5,1,10,0,4,3,3,0,42,7,5,2,0,0
26002,13501,Melipilla,1/4/09,3,2,11,0,1,4,6,0,40,10,8,2,0,0
26003,13501,Melipilla,1/5/09,7,1,7,0,2,2,3,0,26,10,7,3,0,1
26004,13501,Melipilla,1/6/09,3,0,10,0,1,3,6,0,35,6,2,4,0,0
26005,13501,Melipilla,1/7/09,6,0,11,0,3,3,4,1,52,10,4,6,0,1
26006,13501,Melipilla,1/8/09,2,2,3,0,1,0,1,1,47,12,8,4,0,0
26007,13501,Melipilla,1/9/09,2,2,6,0,1,2,3,0,46,14,9,5,0,1
26008,13501,Melipilla,1/10/09,0,2,5,1,0,0,4,0,32,15,12,3,0,1
26009,13501,Melipilla,1/11/09,3,0,10,0,3,3,3,1,47,15,11,4,0,0
26010,13501,Melipilla,1/12/09,2,1,7,0,1,1,5,0,35,12,8,4,0,0
26011,13501,Melipilla,1/1/10,2,0,6,1,2,1,2,0,34,9,9,0,0,0
26012,13501,Melipilla,1/2/10,2,0,4,0,3,0,1,0,49,8,6,2,1,0
26013,13501,Melipilla,1/3/10,2,1,5,0,1,2,2,0,39,10,7,3,0,0
26014,13501,Melipilla,1/4/10,5,1,9,1,3,1,4,0,41,9,5,4,0,0
26015,13501,Melipilla,1/5/10,1,2,10,0,0,2,4,4,39,7,6,1,2,0
26016,13501,Melipilla,1/6/10,3,2,8,0,1,3,3,1,40,9,8,1,0,0
26017,13501,Melipilla,1/7/10,1,2,7,2,1,2,1,1,55,17,9,8,1,0
26018,13501,Melipilla,1/8/10,4,1,14,1,4,4,5,0,55,16,11,5,2,0
26019,13501,Melipilla,1/9/10,1,3,9,0,1,3,5,0,43,18,12,6,0,0
26020,13501,Melipilla,1/10/10,1,0,6,1,1,2,2,0,66,8,7,1,0,0
26021,13501,Melipilla,1/11/10,2,0,6,0,0,1,4,1,50,13,10,3,0,0
26022,13501,Melipilla,1/12/10,7,2,7,0,1,0,5,1,36,15,10,5,0,0
26023,13501,Melipilla,1/1/11,4,0,10,0,0,4,6,0,32,9,7,2,0,0
26024,13501,Melipilla,1/2/11,4,0,7,0,1,2,3,1,55,12,8,4,0,0
26025,13501,Melipilla,1/3/11,5,0,8,1,4,1,0,2,59,22,16,6,1,0
26026,13501,Melipilla,1/4/11,2,0,6,0,3,3,0,0,38,23,16,7,0,0
26027,13501,Melipilla,1/5/11,2,0,8,0,3,2,2,1,56,19,11,8,0,0
26028,13501,Melipilla,1/6/11,4,2,5,0,0,0,4,1,55,15,10,5,0,0
26029,13501,Melipilla,1/7/11,2,0,6,0,0,3,3,0,55,9,8,1,0,0
26030,13501,Melipilla,1/8/11,4,1,12,0,0,3,7,2,51,21,15,6,0,0
26031,13501,Melipilla,1/9/11,6,0,15,1,1,3,6,4,40,11,8,3,0,0
26032,13501,Melipilla,1/10/11,2,0,9,0,1,2,3,3,56,22,9,13,0,0
26033,13501,Melipilla,1/11/11,3,1,10,0,1,5,2,2,44,24,17,7,0,0
26034,13501,Melipilla,1/12/11,2,3,10,1,0,4,4,1,48,31,27,4,0,0
26035,13501,Melipilla,1/1/12,5,0,12,0,0,2,3,7,38,27,18,9,0,0
26036,13501,Melipilla,1/2/12,4,1,10,0,0,4,5,1,39,21,16,5,0,0
26037,13501,Melipilla,1/3/12,2,3,11,0,4,1,6,0,36,26,24,2,0,0
26038,13501,Melipilla,1/4/12,4,2,12,0,7,2,2,1,24,9,9,0,0,0
26039,13501,Melipilla,1/5/12,3,1,16,1,3,5,7,0,27,22,19,3,0,0
26040,13501,Melipilla,1/6/12,4,0,6,0,1,1,4,0,32,25,21,4,0,0
26041,13501,Melipilla,1/7/12,3,1,8,1,1,4,2,0,28,14,12,2,2,0
26042,13501,Melipilla,1/8/12,4,0,13,0,3,2,8,0,32,14,11,3,0,0
26043,13501,Melipilla,1/9/12,4,0,17,0,4,4,9,0,36,12,10,2,0,0
26044,13501,Melipilla,1/10/12,1,0,21,2,6,6,7,0,27,13,8,5,0,1
26045,13501,Melipilla,1/11/12,1,3,15,0,5,4,5,1,34,14,10,4,0,0
26046,13501,Melipilla,1/12/12,6,1,9,0,4,2,2,1,26,11,7,4,0,1
26047,13501,Melipilla,1/1/13,4,3,6,0,1,1,3,1,25,8,6,2,0,0
26048,13501,Melipilla,1/2/13,1,0,6,0,1,1,4,0,18,12,10,2,0,0
26049,13501,Melipilla,1/3/13,5,0,8,0,1,3,4,0,17,17,9,8,1,1
26050,13501,Melipilla,1/4/13,7,1,18,0,1,10,6,1,27,19,14,5,0,0
26051,13501,Melipilla,1/5/13,4,1,13,1,3,4,4,1,16,11,4,7,0,1
